opportunity_type,hold_percentage,sport,market_type,prop_description,market_point,game,commence_time,team1_name,team1_book,team1_odds,team1_point,team1_stake,team1_link,team2_name,team2_book,team2_odds,team2_point,team2_stake,team2_link,profit_percentage,timestamp,display_market
Low Hold,2.26,NBA,player_prop,LeBron James - Points,23.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (23.5),Caesars,-120,23.5,53.44,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,Under (23.5),BetRivers,110,23.5,46.56,https://{state}.betrivers.com/?page=sportsbook#event/1021436276,0.0,2024-11-24 01:35,LeBron James - Points
Low Hold,2.3,NBA,player_prop,Anthony Davis - Points,28.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (28.5),BetMGM,-105,28.5,50.13,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,Under (28.5),FanDuel,-104,28.5,49.87,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,0.0,2024-11-24 01:35,Anthony Davis - Points
Low Hold,2.56,NBA,player_prop,Anthony Davis - Points,28.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (28.5),BetMGM,-105,28.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,Under (28.5),DraftKings,-105,28.5,50.0,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,0.0,2024-11-24 01:35,Anthony Davis - Points
Low Hold,2.86,NBA,player_prop,Austin Reaves - Points,16.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (16.5),FanDuel,-102,16.5,49.1,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (16.5),DraftKings,-110,16.5,50.9,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,0.0,2024-11-24 01:35,Austin Reaves - Points
Low Hold,2.59,NBA,player_prop,Austin Reaves - Points,16.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (16.5),FanDuel,-102,16.5,49.23,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (16.5),Caesars,-109,16.5,50.77,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,0.0,2024-11-24 01:35,Austin Reaves - Points
Low Hold,2.3,NBA,player_prop,Jamal Murray - PRA,30.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (30.5),DraftKings,-105,30.5,50.13,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,Under (30.5),FanDuel,-104,30.5,49.87,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,0.0,2024-11-24 01:35,Jamal Murray - PRA
Low Hold,2.63,NBA,player_prop,Austin Reaves - PRA,25.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (25.5),Caesars,100,25.5,48.72,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,Under (25.5),FanDuel,-111,25.5,51.28,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,0.0,2024-11-24 01:35,Austin Reaves - PRA
Low Hold,1.67,NBA,player_prop,Nikola Jokic - PRA,49.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (49.5),Caesars,-118,49.5,53.16,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,Under (49.5),DraftKings,110,49.5,46.84,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,0.0,2024-11-24 01:35,Nikola Jokic - PRA
Low Hold,1.86,NBA,player_prop,Christian Braun - Rebounds,4.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (4.5),BetMGM,-110,4.5,51.4,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,Under (4.5),FanDuel,102,4.5,48.6,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,0.0,2024-11-24 01:35,Christian Braun - Rebounds
Low Hold,2.36,NBA,player_prop,Christian Braun - Rebounds,4.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (4.5),BetMGM,-110,4.5,51.15,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,Under (4.5),Caesars,100,4.5,48.85,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,0.0,2024-11-24 01:35,Christian Braun - Rebounds
Low Hold,2.87,NBA,player_prop,Anthony Davis - Rebounds,11.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (11.5),FanDuel,-123,11.5,53.71,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (11.5),BetRivers,110,11.5,46.29,https://{state}.betrivers.com/?page=sportsbook#event/1021436276,0.0,2024-11-24 01:35,Anthony Davis - Rebounds
Low Hold,2.36,NBA,player_prop,LeBron James - Rebounds,7.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (7.5),FanDuel,-110,7.5,51.15,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (7.5),BetMGM,100,7.5,48.85,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,LeBron James - Rebounds
Low Hold,2.08,NBA,player_prop,Dalton Knecht - 3-Pointers Made,2.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (2.5),FanDuel,100,2.5,48.98,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (2.5),Caesars,-109,2.5,51.02,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,0.0,2024-11-24 01:35,Dalton Knecht - 3-Pointers Made
Low Hold,2.36,NBA,player_prop,Dalton Knecht - 3-Pointers Made,2.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (2.5),FanDuel,100,2.5,48.85,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (2.5),BetMGM,-110,2.5,51.15,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,Dalton Knecht - 3-Pointers Made
Low Hold,2.08,NBA,player_prop,Dalton Knecht - 3-Pointers Made,2.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (2.5),DraftKings,100,2.5,48.98,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,Under (2.5),Caesars,-109,2.5,51.02,https://sportsbook.caesars.com/us/{state}/bet/basketball/f118bc70-62f7-42d3-a6b5-f30b3ff02c46/denver-nuggets-at-los-angeles-lakers,0.0,2024-11-24 01:35,Dalton Knecht - 3-Pointers Made
Low Hold,2.36,NBA,player_prop,Dalton Knecht - 3-Pointers Made,2.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (2.5),DraftKings,100,2.5,48.85,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,Under (2.5),BetMGM,-110,2.5,51.15,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,Dalton Knecht - 3-Pointers Made
Low Hold,2.36,NBA,player_prop,Jamal Murray - 3-Pointers Made,2.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (2.5),FanDuel,100,2.5,48.85,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (2.5),BetMGM,-110,2.5,51.15,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,Jamal Murray - 3-Pointers Made
Low Hold,1.48,NBA,player_prop,Nikola Jokic - 3-Pointers Made,1.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (1.5),FanDuel,154,1.5,38.8,https://sportsbook.fanduel.com/basketball/nba/denver-nuggets-%40-los-angeles-lakers-33804633,Under (1.5),BetMGM,-164,1.5,61.2,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,Nikola Jokic - 3-Pointers Made
Low Hold,2.93,NBA,player_prop,Nikola Jokic - 3-Pointers Made,1.5,Los Angeles Lakers vs Denver Nuggets,2024-11-24 03:40,Over (1.5),DraftKings,145,1.5,39.66,https://sportsbook.draftkings.com/event/den-nuggets-%40-la-lakers/31414073,Under (1.5),BetMGM,-164,1.5,60.34,https://sports.{state}.betmgm.com/en/sports/events/denver-nuggets-at-los-angeles-lakers-16529703,0.0,2024-11-24 01:35,Nikola Jokic - 3-Pointers Made
Low Hold,2.11,NBA,h2h,,,Miami Heat vs Dallas Mavericks,2024-11-24 23:00,Dallas Mavericks,FanDuel,124,,43.72,https://sportsbook.fanduel.com/basketball/nba/dallas-mavericks-%40-miami-heat-33807365,Miami Heat,DraftKings,-135,,56.28,https://sportsbook.draftkings.com/event/dal-mavericks-%40-mia-heat/31420115,0.0,2024-11-24 01:35,h2h
Low Hold,2.86,NBA,h2h,,,Philadelphia 76ers vs Los Angeles Clippers,2024-11-24 23:00,Los Angeles Clippers,FanDuel,-102,,49.1,https://sportsbook.fanduel.com/basketball/nba/los-angeles-clippers-%40-philadelphia-76ers-33807364,Philadelphia 76ers,DraftKings,-110,,50.9,https://sportsbook.draftkings.com/event/la-clippers-%40-phi-76ers/31420116,0.0,2024-11-24 01:35,h2h
Low Hold,2.11,NBA,h2h,,,Cleveland Cavaliers vs Toronto Raptors,2024-11-25 00:30,Cleveland Cavaliers,DraftKings,-667,,85.16,https://sportsbook.draftkings.com/event/tor-raptors-%40-cle-cavaliers/31420117,Toronto Raptors,FanDuel,560,,14.84,https://sportsbook.fanduel.com/basketball/nba/toronto-raptors-%40-cleveland-cavaliers-33807366,0.0,2024-11-24 01:35,h2h
Low Hold,2.21,NBA,h2h,,,Sacramento Kings vs Brooklyn Nets,2024-11-25 02:00,Brooklyn Nets,DraftKings,270,,26.44,https://sportsbook.draftkings.com/event/bkn-nets-%40-sac-kings/31420138,Sacramento Kings,FanDuel,-303,,73.56,https://sportsbook.fanduel.com/basketball/nba/brooklyn-nets-%40-sacramento-kings-33807367,0.0,2024-11-24 01:35,h2h
Low Hold,2.93,NBA,h2h,,,Golden State Warriors vs Los Angeles Lakers,2024-12-26 01:00,Golden State Warriors,Caesars,-164,,60.34,https://sportsbook.caesars.com/us/{state}/bet/basketball/264f8681-448f-4bf1-b5fa-88098626f180/los-angeles-lakers-at-golden-state-warriors,Los Angeles Lakers,DraftKings,145,,39.66,https://sportsbook.draftkings.com/event/la-lakers-%40-gs-warriors/30894693,0.0,2024-11-24 01:35,h2h
Low Hold,1.95,NHL,h2h,,,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,-130,,55.42,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,DraftKings,120,,44.58,https://sportsbook.draftkings.com/event/ny-rangers-%40-edm-oilers/31412976,0.0,2024-11-24 01:35,h2h
Low Hold,1.6,NHL,spreads,,-1.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,190,-1.5,33.94,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,DraftKings,-204,1.5,66.06,https://sportsbook.draftkings.com/event/ny-rangers-%40-edm-oilers/31412976,0.0,2024-11-24 01:35,spreads
Low Hold,1.85,NHL,alternate_spreads,,1.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetMGM,-303,1.5,73.82,https://sports.{state}.betmgm.com/en/sports/events/new-york-rangers-at-edmonton-oilers-16531714,New York Rangers,Caesars,275,-1.5,26.18,https://sportsbook.caesars.com/us/{state}/bet/icehockey/523269e2-2df2-4d49-a9dc-b9917c335790/new-york-rangers-at-edmonton-oilers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.05,NHL,alternate_spreads,,-1.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,190,-1.5,33.79,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,BetMGM,-208,1.5,66.21,https://sports.{state}.betmgm.com/en/sports/events/new-york-rangers-at-edmonton-oilers-16531714,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.55,NHL,alternate_spreads,,-2.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,320,-2.5,23.22,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,BetMGM,-370,2.5,76.78,https://sports.{state}.betmgm.com/en/sports/events/new-york-rangers-at-edmonton-oilers-16531714,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,1.66,NHL,alternate_spreads,,-1.0,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,128,-1.0,43.14,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,Caesars,-137,1.0,56.86,https://sportsbook.caesars.com/us/{state}/bet/icehockey/523269e2-2df2-4d49-a9dc-b9917c335790/new-york-rangers-at-edmonton-oilers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,1.85,NHL,alternate_spreads,,-2.0,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Edmonton Oilers,BetRivers,275,-2.0,26.18,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,New York Rangers,Caesars,-303,2.0,73.82,https://sportsbook.caesars.com/us/{state}/bet/icehockey/523269e2-2df2-4d49-a9dc-b9917c335790/new-york-rangers-at-edmonton-oilers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,1.98,NHL,alternate_totals,,5.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over,BetRivers,-179,5.5,62.86,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,Under,FanDuel,164,5.5,37.14,https://sportsbook.fanduel.com/ice-hockey/nhl/new-york-rangers-%40-edmonton-oilers-33808342,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.43,NHL,alternate_totals,,7.0,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over,BetRivers,148,7.0,39.36,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,Under,BetMGM,-164,7.0,60.64,https://sports.{state}.betmgm.com/en/sports/events/new-york-rangers-at-edmonton-oilers-16531714,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.27,NHL,player_prop,Alexis Lafrenière - Shots on Goal,2.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over (2.5),BetRivers,140,2.5,40.74,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,Under (2.5),BetMGM,-154,2.5,59.26,https://sports.{state}.betmgm.com/en/sports/events/new-york-rangers-at-edmonton-oilers-16531714,0.0,2024-11-24 01:35,Alexis Lafrenière - Shots on Goal
Low Hold,1.74,NHL,player_prop,Chris Kreider - Shots on Goal,2.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over (2.5),FanDuel,106,2.5,47.72,https://sportsbook.fanduel.com/ice-hockey/nhl/new-york-rangers-%40-edmonton-oilers-33808342,Under (2.5),BetRivers,-114,2.5,52.28,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,0.0,2024-11-24 01:35,Chris Kreider - Shots on Goal
Low Hold,2.79,NHL,player_prop,Leon Draisaitl - Shots on Goal,2.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over (2.5),BetRivers,-130,2.5,54.96,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,Under (2.5),FanDuel,116,2.5,45.04,https://sportsbook.fanduel.com/ice-hockey/nhl/new-york-rangers-%40-edmonton-oilers-33808342,0.0,2024-11-24 01:35,Leon Draisaitl - Shots on Goal
Low Hold,2.93,NHL,player_prop,Mattias Ekholm - Shots on Goal,2.5,Edmonton Oilers vs New York Rangers,2024-11-24 03:00,Over (2.5),BetRivers,120,2.5,44.16,https://{state}.betrivers.com/?page=sportsbook#event/1021141989,Under (2.5),DraftKings,-135,2.5,55.84,https://sportsbook.draftkings.com/event/ny-rangers-%40-edm-oilers/31412976,0.0,2024-11-24 01:35,Mattias Ekholm - Shots on Goal
Low Hold,2.98,NHL,h2h,,,Toronto Maple Leafs vs Utah Hockey Club,2024-11-25 00:00,Toronto Maple Leafs,BetRivers,-182,,62.65,https://{state}.betrivers.com/?page=sportsbook#event/1021463672,Utah Hockey Club,DraftKings,160,,37.35,https://sportsbook.draftkings.com/event/uta-hockey-club-%40-tor-maple-leafs/31419778,0.0,2024-11-24 01:35,h2h
Low Hold,2.62,NHL,spreads,,-1.5,Toronto Maple Leafs vs Utah Hockey Club,2024-11-25 00:00,Toronto Maple Leafs,BetRivers,138,-1.5,40.94,https://{state}.betrivers.com/?page=sportsbook#event/1021463672,Utah Hockey Club,DraftKings,-154,1.5,59.06,https://sportsbook.draftkings.com/event/uta-hockey-club-%40-tor-maple-leafs/31419778,0.0,2024-11-24 01:35,spreads
Low Hold,2.36,NHL,totals,,6.5,Toronto Maple Leafs vs Utah Hockey Club,2024-11-25 00:00,Over,DraftKings,100,6.5,48.85,https://sportsbook.draftkings.com/event/uta-hockey-club-%40-tor-maple-leafs/31419778,Under,FanDuel,-110,6.5,51.15,https://sportsbook.fanduel.com/ice-hockey/nhl/utah-hockey-club-%40-toronto-maple-leafs-33811001,0.0,2024-11-24 01:35,totals
Low Hold,2.62,NHL,alternate_spreads,,-1.5,Toronto Maple Leafs vs Utah Hockey Club,2024-11-25 00:00,Toronto Maple Leafs,BetRivers,138,-1.5,40.94,https://{state}.betrivers.com/?page=sportsbook#event/1021463672,Utah Hockey Club,BetMGM,-154,1.5,59.06,https://sports.{state}.betmgm.com/en/sports/events/utah-hockey-club-at-toronto-maple-leafs-16531715,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.87,NFL,h2h,,,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,FanDuel,500,,16.2,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Kansas City Chiefs,BetRivers,-625,,83.8,https://{state}.betrivers.com/?page=sportsbook#event/1020832243,0.0,2024-11-24 01:35,h2h
Low Hold,2.73,NFL,alternate_spreads,,21.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,BetMGM,-400,21.5,77.88,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,Kansas City Chiefs,FanDuel,340,-21.5,22.12,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.78,NFL,alternate_spreads,,-14.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,FanDuel,3500,-14.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Kansas City Chiefs,FanDuel,-10000,14.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.83,NFL,alternate_spreads,,6.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,FanDuel,180,6.5,34.73,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Kansas City Chiefs,BetRivers,-204,-6.5,65.27,https://{state}.betrivers.com/?page=sportsbook#event/1020832243,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.67,NFL,alternate_spreads,,5.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,FanDuel,215,5.5,30.92,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Kansas City Chiefs,BetRivers,-244,-5.5,69.08,https://{state}.betrivers.com/?page=sportsbook#event/1020832243,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.94,NFL,alternate_spreads,,4.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Carolina Panthers,FanDuel,240,4.5,28.57,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Kansas City Chiefs,BetRivers,-278,-4.5,71.43,https://{state}.betrivers.com/?page=sportsbook#event/1020832243,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.0,NFL,alternate_totals,,33.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Over,BetMGM,-370,33.5,77.2,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,Under,FanDuel,330,33.5,22.8,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.68,NFL,alternate_totals,,36.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Over,BetMGM,-250,36.5,69.57,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,Under,FanDuel,220,36.5,30.43,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.05,NFL,alternate_totals,,37.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Over,BetMGM,-208,37.5,66.21,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,Under,FanDuel,190,37.5,33.79,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,48.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Over,FanDuel,200,48.5,32.43,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Under,BetMGM,-227,48.5,67.57,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.68,NFL,alternate_totals,,49.5,Carolina Panthers vs Kansas City Chiefs,2024-11-24 18:00,Over,FanDuel,220,49.5,30.43,https://sportsbook.fanduel.com/american-football/nfl/kansas-city-chiefs-%40-carolina-panthers-33776912,Under,BetMGM,-250,49.5,69.57,https://sports.{state}.betmgm.com/en/sports/events/kansas-city-chiefs-at-carolina-panthers-16627203,0.0,2024-11-24 01:35,alternate_totals
